9a1caf96-681e-3c11-b588-43ac742d7fd2,4.90440034866
82b450db-65c2-351c-84fb-761d76582680,4.72460412979
2eec4606-590c-3fa2-b846-7f92441c54a6,4.70283937454
509f9a68-ac41-35ff-9d2e-2fc12f73ed7f,4.6303396225
395f4b22-1c5f-328a-a19d-5065e0530cbc,4.87162780762
6f1202b2-0c1a-3d79-a675-453aad931e3e,4.27278184891
b4bc951f-ce1e-32ae-b27c-bbecba1fd0ee,4.7636680603
30369496-e4b1-30b9-b427-fe23fd1712d6,3.97897481918
704a36e8-47b1-3b93-bb6a-43610c81e1a0,4.41240596771
8a5711e2-b855-3088-adcc-a4d634e2cbb9,4.92581272125
13f31c50-3e46-3aca-a5eb-3fd619bfac61,4.51368951797
cb387563-37ed-3058-bc82-726365529c5e,4.76266098022
932ef7c5-15b7-3224-ab7b-1904ea851359,4.72656345367
01523456-6960-3674-8e8a-0e7033ad73e3,4.53891086578
cebd3ff7-b08c-381d-8f7e-542166357ae2,4.57230234146
178ee4e7-6af7-3402-9844-a49b55b71ce1,3.50017857552
2db8c129-c41e-3efa-9685-c5924561f292,4.97575759888
fcb6cd9d-202c-3a52-8673-46cc685b3278,3.9465277195
199e2bf3-29b2-37f3-a467-0cabbc78517a,4.71539115906
e9458490-b4e7-38a0-90bf-1c20c2f9a917,4.04184675217
90554e3c-fc13-363b-9ea9-22e1e3c9ec47,3.32561945915
73852def-c6f2-382a-88a8-777b35a45b89,4.48004055023
2989fa30-73ec-3d78-abcc-38db26eced1c,4.00047111511
ecbe4aed-6385-31e7-a96b-9e406182e1c8,3.90440249443
4b03c811-7c26-3111-99d8-af1bc021dfac,3.97082543373
b154b63f-cd47-3332-bba5-560ddb40912b,4.93567562103
8bd29df6-5095-32f2-bc2e-2ae0ceb3bdb6,5.09135103226
47637f84-cec0-38af-b20a-7bb22e902f40,4.1615653038
ea1ab186-6c98-389f-bd18-471cdb46d907,4.56858778
c3c79660-99f9-39ac-949d-088d6ce80d1e,4.44065713882
006a9c33-d939-3337-937f-4ea877189271,4.70804738998
0e41581a-82f1-3f45-a1c5-5822108cc720,5.08852386475
f01fe27e-e91c-3776-aefc-38ff372cc93d,4.71676540375
a8943efc-3de4-3ab5-b296-6cc2eb12e914,4.68390083313
b29261ab-a840-3d5d-b7e2-aa6d0ce34563,4.92357158661
bf955ad6-1519-32cd-acb0-f5cb7740cef5,3.36595463753
8e39496b-b6d8-35ac-a0c8-a154103d563d,4.26389455795
a22fbf0a-9535-329d-b7ed-2b9a790564c8,4.0434923172
d40339c4-f05c-310c-9d2c-9313d4aabdcc,4.77884912491
71c0f839-4847-3161-8b20-80433d805f9a,4.45586919785
55cb7b06-019b-3105-8738-1bac95a7bcfc,4.18007564545
bfae96d4-2a13-3895-9610-ab2ce0f1c4f4,4.34137248993
80c5706e-4220-3e4d-be79-ae99dcc69aaf,4.41959142685
b05da9c5-dc55-3933-ae48-8bf8bcb55a5b,4.82569360733
e8bf1dbe-7f41-39ef-94bc-32c7464243e5,4.13710784912
3a8cf106-b25e-33ca-9d7b-1c7a856d6dcf,4.37852573395
9a77fb65-4231-3174-a895-4636e32afb98,4.51591539383
8c43aa21-a2e6-3619-b498-9dc8ac67240d,4.8831076622
7626b3e7-01f0-32a1-8184-7be249af1b8f,4.89509487152
c7dde695-f693-3ccf-af58-1548be7e9202,4.33857393265
4a69616a-d28e-3c08-8ce3-02eda990195a,4.50058364868
75029bcc-64dd-3083-9ff7-982807930808,4.7177696228
cc907bb7-2b12-37f9-8293-453de0c660b1,4.44796037674
27e4dcdb-2e25-3e95-8770-e4d78b655f69,4.46742582321
0d05a2ea-77f0-3cd6-a48d-d5f2ecc67ab7,4.51390743256
f4308afb-b53f-35af-bef3-c9fa004d173f,4.74563741684
c8c13ad9-4fb9-3374-afff-51088062c27a,4.32166814804
c899a451-ce07-3f1b-8eee-2178678d50ec,4.63464975357
f6cc0ce8-df8a-3d1e-9bb2-f10911057cbf,4.53261804581
029e33ed-a120-38f7-8665-25a690c9e0de,4.61330032349
c38fad69-b7c4-357f-bba5-6f7be245fb3e,4.82842636108
a0808e44-7f47-3f0c-8a4e-adbd387f50da,4.66801929474
e24fd2bb-5456-3952-bfd5-81adc818aa8b,3.99012947083
487febbb-8493-335e-be9e-f7846277fdf1,4.80770969391
b3074635-fe45-3584-ac61-83234aa3a677,4.87405252457
92c709ce-23b1-35ae-b0c5-503f7b9842d7,3.79201769829
a7edff13-9946-3d49-8dc0-86c3291f6a06,4.78766870499
889af110-b075-3eb3-b629-fc1b650c92f8,3.99194669724
3ee9f94e-0025-3050-b4f8-79a25a535dce,4.50158166885
24fd7200-31a1-3604-8aae-6df2caea0ddb,4.65533924103
d2e52276-630b-383d-872d-1b8bd2cf42fd,4.86139535904
9fbd62cf-fa1f-3227-b965-5a5f9a5198f4,3.52505946159
346c735e-0664-39d4-9350-9dc9363716a0,4.9156126976
be1830fa-8b73-3d0e-9695-dc8b14c7b3b6,4.47270870209
b23d65c9-f629-3236-a045-c5c6ad3b1d06,4.8017578125
50b110e9-8eb7-3fda-a2d4-0b959986b2de,4.65999078751
35d263fe-f6cd-35b0-bf39-50bc6ac3070c,4.58620595932
a69ffe2b-ffbb-3213-bab1-58fcf9e5aa67,4.49692821503
08b7e2ce-a332-3ca0-a2a1-3da55d5d2758,4.59771537781
fbc820e5-0033-32ee-ad72-8c87c0776769,4.09647989273
ed840085-687a-3c9c-bfbc-e3055e109a9f,2.9139983654
d40697ad-297c-3ec5-a7bd-9a068454a9de,4.82028007507
cf36b2a2-6446-35f6-a6dd-522b5f99b260,4.32043600082
f0e304ef-d28f-3e79-b710-f224995ba33e,4.72656345367
29835541-e187-3418-9c83-dd456bb24c33,4.97774410248
58e9e0c9-7140-332e-8b2a-0eaa9a9c27e4,3.75258755684
b7228736-ff1d-3dba-b255-f4ecb4636924,3.65101742744
3e931ff4-b0ef-3e5c-8910-995f0a504bdb,3.80074095726
003554ba-c0c7-3bc1-acd9-132d03ea8dbe,4.28846073151
eece90d8-ea79-328d-82d8-8c29c09a2860,4.27708339691
0d864612-9734-34a4-8d82-b24a84ed5d64,4.41521453857
